2025-01-29 15:20:13 - $GPCHC,2351,303624.00,0.00,1.07,3.10,0.45,-0.10,0.09,-0.0541,0.0187,0.9977,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,30,0,00,0,0002*5A

2025-01-29 15:20:14 - $GPCHC,2351,303625.00,0.00,1.07,3.10,0.43,-0.10,0.07,-0.0541,0.0187,0.9986,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,30,0,00,0,0002*5D

2025-01-29 15:20:15 - $GPCHC,2351,303626.00,0.00,1.08,3.09,0.43,-0.08,0.02,-0.0539,0.0188,0.9983,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,30,0,00,0,0002*50

2025-01-29 15:20:16 - $GPCHC,2351,303627.00,0.00,1.07,3.12,0.45,-0.12,0.08,-0.0544,0.0187,0.9979,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,30,0,00,0,0002*53

2025-01-29 15:20:17 - $GPCHC,2351,303628.00,0.00,1.07,3.08,0.44,-0.12,0.02,-0.0538,0.0186,0.9981,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,30,0,00,0,0002*51

2025-01-29 15:20:18 - $GPCHC,2351,303629.00,0.00,1.06,3.10,0.46,-0.08,-0.01,-0.0541,0.0186,0.9980,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,30,0,00,0,0002*70

2025-01-29 15:20:19 - $GPCHC,2351,303630.00,0.00,1.08,3.09,0.42,-0.08,0.01,-0.0539,0.0189,0.9981,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,30,0,00,0,0002*56

2025-01-29 15:20:20 - $GPCHC,2351,303631.00,0.00,1.07,3.10,0.42,-0.13,0.03,-0.0541,0.0186,0.9986,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,30,0,00,0,0002*5F

2025-01-29 15:20:21 - $GPCHC,2351,303632.00,0.00,1.10,3.10,0.44,-0.09,-0.01,-0.0540,0.0192,0.9978,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,30,0,00,0,0002*7D

2025-01-29 15:20:22 - $GPCHC,2351,303633.00,0.00,1.09,3.10,0.47,-0.12,0.01,-0.0540,0.0190,0.9982,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,30,0,00,0,0002*57

2025-01-29 15:20:23 - $GPCHC,2351,303634.00,0.00,1.06,3.11,0.45,-0.13,-0.02,-0.0542,0.0184,0.9976,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,30,0,00,0,0002*7F

2025-01-29 15:20:24 - $GPCHC,2351,303635.00,0.00,1.07,3.09,0.42,-0.12,0.04,-0.0539,0.0187,0.9974,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,30,0,00,0,0002*56

2025-01-29 15:20:25 - $GPCHC,2351,303636.00,0.00,1.07,3.09,0.42,-0.13,0.03,-0.0539,0.0186,0.9965,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,30,0,00,0,0002*52

2025-01-29 15:20:26 - $GPCHC,2351,303637.00,0.00,1.07,3.12,0.46,-0.13,0.09,-0.0544,0.0187,0.9978,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,30,0,00,0,0002*50

2025-01-29 15:20:27 - $GPCHC,2351,303638.00,0.00,1.06,3.14,0.43,-0.10,0.05,-0.0547,0.0185,0.9982,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,30,0,00,0,0002*56

2025-01-29 15:20:28 - $GPCHC,2351,303639.00,0.00,1.07,3.11,0.44,-0.08,0.04,-0.0542,0.0187,0.9982,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,30,0,00,0,0002*5B

2025-01-29 15:20:29 - $GPCHC,2351,303640.00,0.00,1.06,3.13,0.51,-0.13,0.04,-0.0546,0.0185,0.9983,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,30,0,00,0,0002*5F

2025-01-29 15:20:30 - $GPCHC,2351,303641.00,0.00,1.06,3.13,0.45,-0.07,0.08,-0.0547,0.0184,0.9983,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,30,0,00,0,0002*52

2025-01-29 15:20:31 - $GPCHC,2351,303642.00,0.00,1.09,3.11,0.44,-0.08,0.03,-0.0541,0.0190,0.9981,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,30,0,00,0,0002*58

