2025-01-29 13:33:22 - $GPCHC,2351,297213.00,0.00,0.92,1.05,0.52,-0.05,0.04,-0.0183,0.0161,0.9989,38.69217634,35.62030784,1406.48,-0.017,-0.090,-0.036,0.092,21,0,61,0,0002*4E

2025-01-29 13:33:23 - $GPCHC,2351,297214.00,0.00,0.91,1.04,0.51,-0.07,0.11,-0.0181,0.0159,0.9988,38.69217626,35.62030781,1406.48,-0.002,-0.025,-0.254,0.025,19,0,61,0,0002*4B

2025-01-29 13:33:24 - $GPCHC,2351,297215.00,0.00,0.93,1.08,0.51,-0.12,0.09,-0.0189,0.0162,1.0002,38.69217631,35.62030788,1406.47,-0.046,-0.109,-0.524,0.118,20,0,61,0,0002*40

2025-01-29 13:33:25 - $GPCHC,2351,297216.00,0.00,0.91,1.06,0.56,-0.10,0.09,-0.0184,0.0158,0.9995,38.69217630,35.62030780,1406.46,0.039,0.045,0.009,0.059,20,0,61,0,0002*6B

2025-01-29 13:33:26 - $GPCHC,2351,297217.00,0.00,0.91,1.02,0.55,-0.05,0.01,-0.0177,0.0159,0.9983,38.69217631,35.62030777,1406.48,-0.013,-0.028,0.305,0.031,20,0,61,0,0002*6E

2025-01-29 13:33:27 - $GPCHC,2351,297218.00,0.00,0.93,1.08,0.53,-0.11,0.08,-0.0189,0.0162,0.9998,38.69217632,35.62030785,1406.48,-0.021,-0.249,0.088,0.250,20,0,61,0,0002*69

2025-01-29 13:33:28 - $GPCHC,2351,297219.00,0.00,0.93,1.09,0.55,-0.06,0.08,-0.0191,0.0162,1.0002,38.69214024,35.62033875,1403.64,-0.204,0.057,-0.528,0.212,21,0,61,0,0002*68

2025-01-29 13:33:29 - $GPCHC,2351,297220.00,0.00,0.95,0.97,0.52,-0.08,0.09,-0.0170,0.0165,1.0000,38.69206727,35.62041132,1398.27,-0.183,0.073,-0.642,0.197,19,0,61,0,0002*6A

2025-01-29 13:33:30 - $GPCHC,2351,297221.00,0.00,0.93,1.07,0.52,-0.11,0.09,-0.0186,0.0162,0.9981,38.69203586,35.62040347,1396.65,-0.170,-0.175,-0.549,0.244,20,0,61,0,0002*47

2025-01-29 13:33:31 - $GPCHC,2351,297222.00,0.00,0.91,1.05,0.51,-0.10,0.07,-0.0183,0.0159,1.0000,38.69201999,35.62037254,1394.15,-0.116,0.001,-0.177,0.116,19,0,61,0,0002*63

2025-01-29 13:33:32 - $GPCHC,2351,297223.00,0.00,0.90,1.07,0.52,-0.08,0.03,-0.0187,0.0158,0.9995,38.69201993,35.62037455,1393.15,-0.016,0.199,0.334,0.200,20,0,61,0,0002*4A

2025-01-29 13:33:33 - $GPCHC,2351,297224.00,0.00,0.90,1.04,0.53,-0.09,0.05,-0.0182,0.0158,0.9989,38.69203784,35.62036871,1391.36,0.009,0.498,0.594,0.498,20,0,61,0,0002*6E

2025-01-29 13:33:34 - $GPCHC,2351,297225.00,0.00,0.92,1.08,0.48,-0.08,0.08,-0.0188,0.0161,0.9997,38.69207094,35.62038266,1387.38,0.077,0.407,0.326,0.414,20,0,61,0,0002*65

2025-01-29 13:33:35 - $GPCHC,2351,297226.00,0.00,0.92,1.07,0.56,-0.09,0.03,-0.0186,0.0161,0.9991,38.69205616,35.62033710,1385.59,0.053,0.478,0.302,0.481,20,0,61,0,0002*64

2025-01-29 13:33:36 - $GPCHC,2351,297227.00,0.00,0.92,1.06,0.51,-0.09,0.00,-0.0185,0.0160,0.9991,38.69205234,35.62032484,1385.13,0.007,-0.104,0.136,0.105,20,0,61,0,0002*49

2025-01-29 13:33:37 - $GPCHC,2351,297228.00,0.00,0.92,1.07,0.54,-0.08,0.00,-0.0186,0.0160,0.9994,38.69206190,35.62032424,1382.72,-0.044,-0.004,0.088,0.044,19,0,61,0,0002*60

2025-01-29 13:33:38 - $GPCHC,2351,297229.00,0.00,0.93,1.05,0.54,-0.07,0.04,-0.0184,0.0161,0.9994,38.69205893,35.62032307,1382.83,0.049,0.011,-0.060,0.050,21,0,61,0,0002*47

2025-01-29 13:33:39 - $GPCHC,2351,297230.00,0.00,0.91,1.06,0.52,-0.06,0.04,-0.0186,0.0159,0.9997,38.69205769,35.62032162,1382.63,-0.011,-0.072,0.324,0.073,20,0,61,0,0002*60

2025-01-29 13:33:40 - $GPCHC,2351,297231.00,0.00,0.93,1.08,0.51,-0.06,0.07,-0.0188,0.0162,0.9996,38.69200392,35.62036070,1382.12,0.008,0.044,-0.133,0.045,18,0,61,0,0002*45

2025-01-29 13:33:41 - $GPCHC,2351,297232.00,0.00,0.92,1.08,0.52,-0.04,0.04,-0.0188,0.0161,0.9994,38.69246550,35.62029117,1437.37,-0.042,0.018,-0.167,0.045,19,0,61,0,0002*64

2025-01-29 13:33:42 - $GPCHC,2351,297233.00,0.00,0.93,1.06,0.53,-0.07,0.06,-0.0184,0.0162,0.9996,38.69246621,35.62029144,1437.63,-0.027,-0.044,-0.046,0.052,19,0,61,0,0002*46

2025-01-29 13:33:43 - $GPCHC,2351,297234.00,0.00,0.91,1.10,0.52,-0.10,0.05,-0.0192,0.0159,0.9992,38.69246839,35.62029259,1438.40,0.044,-0.034,0.290,0.056,18,0,61,0,0002*43

2025-01-29 13:33:44 - $GPCHC,2351,297235.00,0.00,0.91,1.09,0.50,-0.12,0.10,-0.0191,0.0160,0.9999,38.69247050,35.62029409,1439.25,0.081,0.043,0.289,0.092,19,0,61,0,0002*6E

2025-01-29 13:33:45 - $GPCHC,2351,297236.00,0.00,0.91,1.05,0.53,-0.08,0.08,-0.0184,0.0159,0.9993,38.69247298,35.62029522,1440.08,-0.014,0.199,0.304,0.199,17,0,61,0,0002*4C

2025-01-29 13:33:46 - $GPCHC,2351,297237.00,0.00,0.91,1.06,0.50,-0.10,0.06,-0.0186,0.0159,1.0001,38.69250962,35.62031533,1450.65,-0.046,0.086,0.401,0.098,18,0,61,0,0002*4C

2025-01-29 13:33:47 - $GPCHC,2351,297238.00,0.00,0.93,1.06,0.54,-0.11,0.04,-0.0184,0.0162,0.9991,38.69207532,35.62049544,1368.01,-0.099,-0.260,-0.128,0.278,18,0,61,0,0002*44

2025-01-29 13:33:48 - $GPCHC,2351,297239.00,0.00,0.91,1.06,0.51,-0.07,0.06,-0.0185,0.0159,0.9993,38.69206584,35.62048370,1363.12,-0.044,-0.099,0.360,0.108,18,0,61,0,0002*6A

2025-01-29 13:33:49 - $GPCHC,2351,297240.00,0.00,0.92,1.05,0.52,-0.09,0.06,-0.0183,0.0160,0.9995,38.69204411,35.62049107,1362.79,0.058,-0.021,0.259,0.062,18,0,61,0,0002*46

2025-01-29 13:33:50 - $GPCHC,2351,297241.00,0.00,0.92,1.03,0.53,-0.10,0.06,-0.0180,0.0161,0.9989,38.69204550,35.62050270,1357.74,0.004,0.122,0.355,0.122,19,0,61,0,0002*6C

2025-01-29 13:33:51 - $GPCHC,2351,297242.00,0.00,0.93,1.07,0.52,-0.07,0.07,-0.0186,0.0162,0.9992,38.69203357,35.62053087,1356.04,0.014,0.017,0.408,0.022,19,0,61,0,0002*62

2025-01-29 13:33:52 - $GPCHC,2351,297243.00,0.00,0.91,1.06,0.51,-0.08,0.05,-0.0185,0.0159,0.9992,38.69202917,35.62054056,1359.35,-0.002,0.021,0.126,0.021,19,0,61,0,0002*49

2025-01-29 13:33:53 - $GPCHC,2351,297244.00,0.00,0.91,1.06,0.53,-0.09,0.05,-0.0185,0.0159,0.9998,38.69203956,35.62055921,1358.98,0.002,0.123,0.527,0.123,19,0,61,0,0002*65

2025-01-29 13:33:54 - $GPCHC,2351,297245.00,0.00,0.92,1.06,0.50,-0.06,0.05,-0.0185,0.0160,0.9996,38.69204180,35.62058714,1358.99,0.006,0.051,0.509,0.052,20,0,61,0,0002*6E

2025-01-29 13:33:55 - $GPCHC,2351,297246.00,0.00,0.91,1.01,0.52,-0.03,0.08,-0.0176,0.0158,0.9971,38.69206780,35.62061203,1357.03,-0.047,-0.057,-0.468,0.074,21,0,61,0,0002*41

2025-01-29 13:33:56 - $GPCHC,2351,297247.00,0.00,0.92,1.08,0.51,-0.07,0.02,-0.0188,0.0160,0.9995,38.69207835,35.62062259,1357.45,-0.007,-0.054,-0.903,0.055,21,0,61,0,0002*4D

2025-01-29 13:33:57 - $GPCHC,2351,297248.00,0.00,0.92,1.08,0.50,-0.09,0.07,-0.0188,0.0161,0.9993,38.69206817,35.62060652,1366.24,-0.116,-0.165,-1.567,0.201,21,0,61,0,0002*48

2025-01-29 13:33:58 - $GPCHC,2351,297249.00,0.00,0.93,1.05,0.50,-0.10,0.06,-0.0184,0.0163,0.9995,38.69206143,35.62060525,1369.19,-0.055,-0.107,-1.846,0.121,19,0,61,0,0002*48

2025-01-29 13:33:59 - $GPCHC,2351,297250.00,0.00,0.91,1.05,0.49,-0.06,0.09,-0.0183,0.0159,0.9994,38.69206115,35.62061032,1376.04,-0.130,-0.088,-1.741,0.157,21,0,61,0,0002*48

2025-01-29 13:34:00 - $GPCHC,2351,297251.00,0.00,0.91,1.07,0.50,-0.10,0.06,-0.0186,0.0159,0.9995,38.69206140,35.62061386,1385.90,-0.036,-0.150,-1.794,0.154,20,0,61,0,0002*4B

2025-01-29 13:34:01 - $GPCHC,2351,297252.00,0.00,0.91,1.08,0.52,-0.08,0.03,-0.0188,0.0159,0.9992,38.69206241,35.62061257,1389.06,0.099,-0.063,-1.754,0.117,20,0,61,0,0002*6E

2025-01-29 13:34:02 - $GPCHC,2351,297253.00,0.00,0.93,1.09,0.48,-0.08,0.06,-0.0190,0.0162,0.9997,38.69204462,35.62059583,1399.44,-0.057,-0.105,-0.863,0.120,20,0,61,0,0002*41

2025-01-29 13:34:03 - $GPCHC,2351,297254.00,0.00,0.92,1.06,0.51,-0.09,0.01,-0.0184,0.0160,0.9995,38.69204581,35.62057479,1419.53,-0.042,-0.044,0.040,0.061,22,0,61,0,0002*6E

2025-01-29 13:34:04 - $GPCHC,2351,297255.00,0.00,0.91,1.06,0.53,-0.08,0.07,-0.0185,0.0159,0.9992,38.69202229,35.62056235,1422.67,-0.028,-0.282,-0.086,0.283,23,0,61,0,0002*4A

2025-01-29 13:34:05 - $GPCHC,2351,297256.00,0.00,0.92,1.06,0.51,-0.05,0.08,-0.0185,0.0160,0.9995,38.69203680,35.62057628,1420.93,-0.087,-0.180,-0.216,0.200,21,0,61,0,0002*47

2025-01-29 13:34:06 - $GPCHC,2351,297257.00,0.00,0.94,1.08,0.53,-0.12,0.07,-0.0189,0.0163,0.9996,38.69201030,35.62053679,1423.02,0.047,-0.109,-0.007,0.118,23,0,61,0,0002*67

2025-01-29 13:34:07 - $GPCHC,2351,297258.00,0.00,0.91,1.06,0.50,-0.07,-0.01,-0.0185,0.0158,0.9991,38.69202857,35.62055387,1420.83,-0.011,0.155,0.494,0.155,24,0,61,0,0002*69

2025-01-29 13:34:08 - $GPCHC,2351,297259.00,0.00,0.92,1.06,0.49,-0.07,0.05,-0.0185,0.0160,0.9995,38.69199231,35.62051357,1434.17,0.036,-0.106,0.140,0.112,22,0,61,0,0002*45

